key,id,status,provider,accuracy,alternate_address,resolved_lat,resolved_lon,resolved_address,resolved_city,fixed_lat,fixed_lon,national_service,location_accurate,lat,lon,geometry,address
rectq5RZ3yMJBFTTT,"הרמב""ם 5 , אופקים",VALID,google,RANGE_INTERPOLATED,,31.3178159,34.621828,"הרמב""ם 5, אופקים",אופקים,,,False,True,31.3178159,34.621828,"34.621828, 31.3178159","הרמב""ם 5, אופקים"
recmp4qzamPQNLHjk,באר שבע  - אלפרד רוסי - רחבת ציקלג,VALID,google,GEOMETRIC_CENTER,,31.2640005,34.7951599,"אלפרד רוסי, באר שבע",באר שבע,,,False,False,31.2640005,34.7951599,"34.7951599, 31.2640005","אלפרד רוסי, באר שבע"
recdEh4NYCwdczDn8,קריית גת  - שד גת,VALID,google,GEOMETRIC_CENTER,,31.6098412,34.7631462,"שדרות גת, קרית גת",קרית גת,,,False,False,31.6098412,34.7631462,"34.7631462, 31.6098412","שדרות גת, קרית גת"
recUx0owT7m3oiBi1,מצליח  - המייסדים,VALID,google,GEOMETRIC_CENTER,,31.9085254,34.8671674,"המייסדים, מצליח",מצליח,,,False,False,31.9085254,34.8671674,"34.8671674, 31.9085254","המייסדים, מצליח"
rec918UZuvgpYEqks,"הקראים 8 , ירושלים",VALID,govmap,ADDR_V1,,31.775339502189897,35.2321071873398,"הקראים 8, ירושלים",Jerusalem,,,False,True,31.775339502189897,35.2321071873398,"35.2321071873398, 31.775339502189897","הקראים 8, ירושלים"
rec2VbY5PGsEbfE5v,"תורת חיים 7 , בני ברק",VALID,govmap,ADDR_V1,,32.07601723851842,34.83825247492015,"תורת חים 7, בני ברק",בני ברק,,,False,True,32.07601723851842,34.83825247492015,"34.83825247492015, 32.07601723851842","תורת חים 7, בני ברק"
recgSaMC70pd3OMZ3,"ההגנה 33 , רחובות",VALID,govmap,ADDR_V1,,31.893809155259852,34.82394203642208,"ההגנה 33, רחובות",רחובות,,,False,True,31.893809155259852,34.82394203642208,"34.82394203642208, 31.893809155259852","ההגנה 33, רחובות"
reclPKkEQyIWzqaBW,"ההגנה 70 , רחובות",VALID,google,RANGE_INTERPOLATED,,31.8942264,34.8266979,"ההגנה 70, רחובות",רחובות,,,False,True,31.8942264,34.8266979,"34.8266979, 31.8942264","ההגנה 70, רחובות"
rec9W7vRZw9Masx3m,"חי""ש 3 , רחובות",VALID,google,ROOFTOP,,31.8939928,34.8239734,"חי""ש 3, רחובות",רחובות,,,False,True,31.8939928,34.8239734,"34.8239734, 31.8939928","חי""ש 3, רחובות"
recQAHpXILfQIrq6W,"ההגנה 46 , רחובות",VALID,govmap,ADDR_V1,,31.892916228901242,34.82304681381343,"ההגנה 46, רחובות",רחובות,,,False,True,31.892916228901242,34.82304681381343,"34.82304681381343, 31.892916228901242","ההגנה 46, רחובות"
recqEGmZKmTOq5CU8,"הבילוים 26 , גדרה",VALID,govmap,ADDR_V1,,31.815393574196058,34.773835781979024,"הבילוים 26, גדרה",גדרה,,,False,True,31.815393574196058,34.773835781979024,"34.773835781979024, 31.815393574196058","הבילוים 26, גדרה"
recgJYiRZQPaTfqte,"יונה הנביא 27 , תל אביב - יפו",VALID,govmap,ADDR_V1,,32.072460150682645,34.76743416525163,"יונה הנביא 27, תל אביב-יפו",תל אביב,,,False,True,32.072460150682645,34.76743416525163,"34.76743416525163, 32.072460150682645","יונה הנביא 27, תל אביב-יפו"
rec6pOZXS2Md9xlyP,"חידקל 16 , קריית גת",VALID,google,ROOFTOP,,31.6102131,34.75398029999999,"חידקל 16, קרית גת",קרית גת,,,False,True,31.6102131,34.75398029999999,"34.75398029999999, 31.6102131","חידקל 16, קרית גת"
recuzz0J7pMBBAjs6,"חזון יחזקאל 85 , אלומה",VALID,google,APPROXIMATE,,31.65204099999999,34.742872,אלומה,אלומה,,,False,False,31.65204099999999,34.742872,"34.742872, 31.65204099999999",אלומה
recJTHDTlVnTa1PDv,"בית יוסף 45 , קריית גת",VALID,google,ROOFTOP,,31.6184774,34.7547767,"בית יוסף 45, קרית גת",קרית גת,,,False,True,31.6184774,34.7547767,"34.7547767, 31.6184774","בית יוסף 45, קרית גת"
recrGrtozQQ5vVNeB,"הרב סלנט 7 , ירושלים",VALID,govmap,ADDR_V1,,31.78536624872783,35.22125146798399,"הרב סלנט 7, ירושלים",ירושלים,,,False,True,31.78536624872783,35.22125146798399,"35.22125146798399, 31.78536624872783","הרב סלנט 7, ירושלים"
recpMPXKt6GVjQEH0,"חנניה 2 , אופקים",VALID,google,RANGE_INTERPOLATED,,31.30035779999999,34.6240555,"חנניה 2, אופקים",אופקים,,,False,True,31.30035779999999,34.6240555,"34.6240555, 31.30035779999999","חנניה 2, אופקים"
recY2Ra4NtUApQ7As,"שוקן 11 , תל אביב - יפו",VALID,govmap,ADDR_V1,,32.05341246202747,34.77239442022262,"שוקן 11, תל אביב-יפו",תל אביב,,,False,True,32.05341246202747,34.77239442022262,"34.77239442022262, 32.05341246202747","שוקן 11, תל אביב-יפו"
recqEXjVbWfSjaLCq,"צבי 24 , בני ברק",VALID,govmap,ADDR_V1,,32.09857219404762,34.83896843552674,"צבי 24, בני ברק",בני ברק,,,False,True,32.09857219404762,34.83896843552674,"34.83896843552674, 32.09857219404762","צבי 24, בני ברק"
recLIZ4huUAgKa4Hp,"האדמו""ר מבעלזא 9 , נוף הגליל",VALID,govmap,ADDR_V1,,32.72900198189302,35.34694732090679,"האדמו""ר מבעלזא 9, נוף הגליל",נוף הגליל,,,False,True,32.72900198189302,35.34694732090679,"35.34694732090679, 32.72900198189302","האדמו""ר מבעלזא 9, נוף הגליל"
receubIoQiVmNalHd,"האדמו""ר מבעלזא 15 , נוף הגליל",VALID,google,RANGE_INTERPOLATED,,32.7301745,35.3477856,"האדמו""ר מבעלזא 15, נוף הגליל",נוף הגליל,,,False,True,32.7301745,35.3477856,"35.3477856, 32.7301745","האדמו""ר מבעלזא 15, נוף הגליל"
recQUYs1aQ8vn4DV8,"האדמו""ר מבעלזא 7 , נוף הגליל",VALID,govmap,ADDR_V1,,32.729805372949286,35.34718439632361,"האדמו""ר מבעלזא 7, נוף הגליל",נוף הגליל,,,False,True,32.729805372949286,35.34718439632361,"35.34718439632361, 32.729805372949286","האדמו""ר מבעלזא 7, נוף הגליל"
recjVLlFYsVgVnPXf,"קדושת אהרון 1 , נוף הגליל",VALID,govmap,ADDR_V1,,32.72918982476747,35.34806608798965,"קדושת אהרון 1, נוף הגליל",נוף הגליל,,,False,True,32.72918982476747,35.34806608798965,"35.34806608798965, 32.72918982476747","קדושת אהרון 1, נוף הגליל"
recFhl0ufv2rOzdBp,"הלפיד 5 , פתח תקווה",VALID,govmap,ADDR_V1,,32.09200308537989,34.85495592442721,"הלפיד 5, פתח תקוה",פתח תקווה,,,False,True,32.09200308537989,34.85495592442721,"34.85495592442721, 32.09200308537989","הלפיד 5, פתח תקוה"
rechQPsEZ2L9HMDHi,"הכובשים 34 , תל אביב - יפו",VALID,govmap,ADDR_V1,,32.06990373689295,34.76629758735442,"הכובשים 34, תל אביב-יפו",תל אביב,,,False,True,32.06990373689295,34.76629758735442,"34.76629758735442, 32.06990373689295","הכובשים 34, תל אביב-יפו"
reco1uwpo3tX2ZrDK,"בן גוריון דוד 13 , בני ברק",VALID,govmap,ADDR_V1,,32.09341975693319,34.822434677053266,"בן גוריון דוד 13, בני ברק",בני ברק,,,False,True,32.09341975693319,34.822434677053266,"34.822434677053266, 32.09341975693319","בן גוריון דוד 13, בני ברק"
recYpFaeLyum2SU7n,"הרב פוברסקי 5 , בני ברק",VALID,govmap,ADDR_V1,,32.08475742054434,34.8413760349944,"הרב פוברסקי 5, בני ברק",בני ברק,,,False,True,32.08475742054434,34.8413760349944,"34.8413760349944, 32.08475742054434","הרב פוברסקי 5, בני ברק"
recEKt2LIw0qOMjLm,"דובנבוים גרשון 6 , רחובות",VALID,govmap,ADDR_V1,,31.89163900838361,34.80451798412725,"דובנבוים גרשון 6, רחובות",רחובות,,,False,True,31.89163900838361,34.80451798412725,"34.80451798412725, 31.89163900838361","דובנבוים גרשון 6, רחובות"
recRxBhEDz67627zR,חריש,VALID,govmap,SETL_MID_POINT,,32.46024115619868,35.04813850873993,חריש,חריש,,,False,False,32.46024115619868,35.04813850873993,"35.04813850873993, 32.46024115619868",חריש
rec6Btn0ubcYwXUUz,"אצ""ל 14 , רמת גן",VALID,google,ROOFTOP,,32.0652462,34.8318919,"אצ""ל 14, רמת גן",רמת גן,,,False,True,32.0652462,34.8318919,"34.8318919, 32.0652462","אצ""ל 14, רמת גן"
recUpVzODOu93FAx2,"האחות יהודית 237 , ירושלים",VALID,govmap,ADDR_V1,,31.729663533010598,35.192545404741495,"האחות יהודית 237, ירושלים",ירושלים,,,False,True,31.729663533010598,35.192545404741495,"35.192545404741495, 31.729663533010598","האחות יהודית 237, ירושלים"
recayNuG3ev5DhBUF,"תל חי 51 , רמת גן",VALID,govmap,ADDR_V1,,32.06433697809268,34.826870590564454,"תל חי 51, רמת גן",רמת גן,,,False,True,32.06433697809268,34.826870590564454,"34.826870590564454, 32.06433697809268","תל חי 51, רמת גן"
recFvXKrwNC7laJEk,תל אביב - יפו  - פארק וולפסון,VALID,govmap,POI_MID_POINT,,32.05899944204921,34.80563789862436,"פארק אידית וולפסון, תל אביב-יפו",תל אביב,,,False,False,32.05899944204921,34.80563789862436,"34.80563789862436, 32.05899944204921","פארק אידית וולפסון, תל אביב-יפו"
recIzZ6TdSth4nyXQ,מודיעין-מכבים-רעות,VALID,govmap,SETL_MID_POINT,,31.902159088286997,35.001530947322465,מודיעין-מכבים-רעות,מודיעין מכבים רעות,,,False,False,31.902159088286997,35.001530947322465,"35.001530947322465, 31.902159088286997",מודיעין-מכבים-רעות
recIEHakngr8K0GLp,אשדוד  - פארק,VALID,govmap,NEIGHBORHOODS_AREA,,31.83461757686835,34.68159406230109,"פארק עוגנים, אשדוד",אשדוד,,,False,False,31.83461757686835,34.68159406230109,"34.68159406230109, 31.83461757686835","פארק עוגנים, אשדוד"
rec9BA7TlTLvSny9o,חיפה  - פארק,VALID,govmap,NEIGHBORHOODS_AREA,,32.80741825322919,35.03548229511716,"אזור תעשייה - פארק הקישון, חיפה",חיפה,,,False,False,32.80741825322919,35.03548229511716,"35.03548229511716, 32.80741825322919","אזור תעשייה - פארק הקישון, חיפה"
recZV5JeoEbmJDdzI,חולון  - פארק,VALID,govmap,POI_MID_POINT,,32.00334342420498,34.79696270786469,"פארק - שמעון פרס, חולון",חולון,,,False,False,32.00334342420498,34.79696270786469,"34.79696270786469, 32.00334342420498","פארק - שמעון פרס, חולון"
recYb9OpxT8O6zl7l,"גפן 21 , חריש",VALID,govmap,ADDR_V1,,32.46447582996261,35.037826109542365,"גפן 21, חריש",חריש,,,False,True,32.46447582996261,35.037826109542365,"35.037826109542365, 32.46447582996261","גפן 21, חריש"
recmCwigK5zjztNr4,"חריש  - בבית ספר ממ""ח רחוב האלון",VALID,google,APPROXIMATE,,32.4618771,35.0455828,חריש,חריש,,,False,False,32.4618771,35.0455828,"35.0455828, 32.4618771",חריש
recvBAjbtMQfhKQF1,"המלאכה 5 , לוד",VALID,govmap,ADDR_V1,,31.970298360657416,34.89714790606103,"המלאכה 5, לוד",לוד,,,False,True,31.970298360657416,34.89714790606103,"34.89714790606103, 31.970298360657416","המלאכה 5, לוד"
recrQCrGGqXpXjBVf,"אל-מועלם בולוס 313 , שפרעם",VALID,google,GEOMETRIC_CENTER,,32.8026455,35.1715505,"313, שפרעם",שפרעם,,,False,False,32.8026455,35.1715505,"35.1715505, 32.8026455","313, שפרעם"
rectDJLwwsFyCCAeY,"הרקפת 6 , שדרות",VALID,govmap,ADDR_V1,,31.530031305198953,34.59050963520094,"הרקפת 6, שדרות",שדרות,,,False,True,31.530031305198953,34.59050963520094,"34.59050963520094, 31.530031305198953","הרקפת 6, שדרות"
recyS9YzuPx6I2eSC,"לביאה 4 , אשקלון",VALID,govmap,ADDR_V1,,31.66272088660675,34.58207970050952,"לביאה 4, אשקלון",אשקלון,,,False,True,31.66272088660675,34.58207970050952,"34.58207970050952, 31.66272088660675","לביאה 4, אשקלון"
recmcfab3rJSoLQth,רמת גן  - מרכז גוונים בקהילה - רמת גן,VALID,google,ROOFTOP,,32.0423843,34.7472875,"קדם 95, תל אביב",תל אביב,,,False,True,32.0423843,34.7472875,"34.7472875, 32.0423843","קדם 95, תל אביב"
recyiZFIbDEgpW0Mo,"יחזקאל 1 , שדרות",VALID,govmap,ADDR_V1,,31.534473096701806,34.58609506238491,"יחזקאל 1, שדרות",שדרות,,,False,True,31.534473096701806,34.58609506238491,"34.58609506238491, 31.534473096701806","יחזקאל 1, שדרות"
recGVrEmR74pSISlt,עפולה  - מרכז גוונים בקהילה - עפולה,VALID,google,APPROXIMATE,,32.610493,35.287922,עפולה,עפולה,,,False,False,32.610493,35.287922,"35.287922, 32.610493",עפולה
recNIAY3BibedN5gE,קריית מלאכי  - מרכז גוונים בקהילה - קריית מלאכי,VALID,google,APPROXIMATE,,31.730202,34.746996,קרית מלאכי,קרית מלאכי,,,False,False,31.730202,34.746996,"34.746996, 31.730202",קרית מלאכי
rec2O3EKYX7hqDFFf,באר שבע  - מרכז גוונים בקהילה - באר שבע,VALID,google,POI_MID_POINT,,31.242886,34.798546,"באר שבע מרכז, באר שבע",באר שבע,,,False,False,31.242886,34.798546,"34.798546, 31.242886","באר שבע מרכז, באר שבע"
recsSBgZyCrpVMNBp,"ראשון לציון  - מרכז גוונים בקהילה - ראשל""צ",VALID,google,APPROXIMATE,,31.9730015,34.7925013,ראשון לציון,ראשון לציון,,,False,False,31.9730015,34.7925013,"34.7925013, 31.9730015",ראשון לציון
rec7Wih2bzy2ivogr,לוד  - מרכז גוונים בקהילה - לוד,VALID,google,APPROXIMATE,,31.951014,34.888075,לוד,לוד,,,False,False,31.951014,34.888075,"34.888075, 31.951014",לוד
recb3vy2iLGwaXTVJ,עתלית  - מרכז גוונים בקהילה - עתלית,VALID,google,APPROXIMATE,,32.690875,34.942914,עתלית,עתלית,,,False,False,32.690875,34.942914,"34.942914, 32.690875",עתלית
rec2dSdS9qF2n4kZc,דימונה​,VALID,google,APPROXIMATE,,31.069419,35.033363,דימונה,דימונה,,,False,False,31.069419,35.033363,"35.033363, 31.069419",דימונה
reckdURqHoh9Oreql,"ירושלים 12, ראשון לציון",VALID,govmap,ADDR_V1,,31.961848384202394,34.80860539084388,"ירושלים 12, ראשון לציון",ראשון לציון,,,False,True,31.961848384202394,34.80860539084388,"34.80860539084388, 31.961848384202394","ירושלים 12, ראשון לציון"
rec5WRigzrn01vcMd,רעננה  - בתי ספר ברחבי העיר,VALID,google,APPROXIMATE,,32.184781,34.871326,רעננה,רעננה,,,False,False,32.184781,34.871326,"34.871326, 32.184781",רעננה
recuuppokpSaGcv5k,כפר סבא  - בבתי ספר ברחבי העיר,VALID,google,APPROXIMATE,,32.178195,34.90761,כפר סבא,כפר סבא,,,False,False,32.178195,34.90761,"34.90761, 32.178195",כפר סבא
reclcmhwyzxgiLtRm,בני ברק  - בתיאום טלפוני,VALID,google,APPROXIMATE,,32.084932,34.835226,בני ברק,בני ברק,,,False,False,32.084932,34.835226,"34.835226, 32.084932",בני ברק
rec3sJM9QCh7Iis2B,"עזרא ונחמיה 35 , פתח תקווה",VALID,govmap,ADDR_V1,,32.07300498641979,34.91263810526538,"עזרא ונחמיה 35, פתח תקוה",פתח תקווה,,,False,True,32.07300498641979,34.91263810526538,"34.91263810526538, 32.07300498641979","עזרא ונחמיה 35, פתח תקוה"
recnA9SHi7bSNDb1I,"גניחובסקי 1 , בני ברק",VALID,govmap,ADDR_V1,,32.09861194526312,34.84315179124649,"גניחובסקי 1, בני ברק",בני ברק,,,False,True,32.09861194526312,34.84315179124649,"34.84315179124649, 32.09861194526312","גניחובסקי 1, בני ברק"
recfWqv9GVlo7tqpf,"משרד הבריאות/בי""ח איכילוב",VALID,google,ROOFTOP,,32.078548,34.7902065,"דפנה 5, תל אביב",תל אביב,,,False,True,32.078548,34.7902065,"34.7902065, 32.078548","דפנה 5, תל אביב"
recuz8xwzrIGgoe77,עירית אשדוד,VALID,govmap,STREET_MID_POINT,,31.786713628794242,34.65068000240571,"מבוא העירית, אשדוד",אשדוד,,,False,True,31.786713628794242,34.65068000240571,"34.65068000240571, 31.786713628794242","מבוא העירית, אשדוד"
recB36WqR3C4czsra,עירית ירושלים,VALID,govmap,STREET_MID_POINT,,31.73705728438211,35.19137396163276,"העירית, ירושלים",ירושלים,,,False,True,31.73705728438211,35.19137396163276,"35.19137396163276, 31.73705728438211","העירית, ירושלים"
recYxlaQYGY7Ecqip,עירית תל-אביב-יפו,VALID,govmap,STREET_MID_POINT,,32.03496269405485,34.750150976481684,"עירית, תל אביב-יפו",תל אביב,,,False,True,32.03496269405485,34.750150976481684,"34.750150976481684, 32.03496269405485","עירית, תל אביב-יפו"
recS7ul0CQeS4Lmde,עירית נצרת,VALID,govmap,STREET_MID_POINT,,32.691644386327326,35.31029508074711,"עירית, נוף הגליל",נוף הגליל,,,False,True,32.691644386327326,35.31029508074711,"35.31029508074711, 32.691644386327326","עירית, נוף הגליל"
recSWLcg2UbsTp5mu,עירית ראשון לציון,VALID,govmap,POI_MID_POINT,,31.98416676270052,34.79093986304366,"אגף החינוך - ותרבות עירית ראשל""צ, ראשון לציון",ראשון לציון,,,False,False,31.98416676270052,34.79093986304366,"34.79093986304366, 31.98416676270052","אגף החינוך - ותרבות עירית ראשל""צ, ראשון לציון"
recWnrJUOqmUoeGU4,הלב הקדוש,VALID,govmap,POI_MID_POINT,,32.81778627045108,34.996762601946756,"גן ילדים - גן הלב הקדוש, חיפה",חיפה,,,False,False,32.81778627045108,34.996762601946756,"34.996762601946756, 32.81778627045108","גן ילדים - גן הלב הקדוש, חיפה"
recKX1Uoa8ZepsDcp,סנט וינסנט דה פול,VALID,google,GEOMETRIC_CENTER,,31.7781713,35.2245879,ירושלים,ירושלים,,,False,False,31.7781713,35.2245879,"35.2245879, 31.7781713",ירושלים
recSDuL8eFMKWAxvX,הוספיס סנט וינסנט דה פול,VALID,google,GEOMETRIC_CENTER,,31.7781713,35.2245879,ירושלים,ירושלים,,,False,False,31.7781713,35.2245879,"35.2245879, 31.7781713",ירושלים
recMZCDteoI7AVu36,סוכנות היהודית,VALID,govmap,STREET_MID_POINT,,31.657974028675632,34.57041597364175,"הסוכנות היהודית, אשקלון",אשקלון,,,False,True,31.657974028675632,34.57041597364175,"34.57041597364175, 31.657974028675632","הסוכנות היהודית, אשקלון"
recvr5rerSx1439Z4,יד ושם,VALID,google,POI_MID_POINT,,31.7741936,35.1753018,"ירושלים, 9103401",ירושלים,,,False,False,31.7741936,35.1753018,"35.1753018, 31.7741936","ירושלים, 9103401"
