key,id,source,status,name,organization,operating_unit,location,address,address_details,description,phone_numbers,email_address,urls,manual_url,situations,services
recXM02EI4gxyClm8,guidestar:580370963:national,entities,ACTIVE,"לחן - חינוך. טיפול. שיקום. (ע""ר)","[""recUpcZdnWCT1DbFH""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recqqf0TZmxPFyZnM,guidestar:580372167:national,entities,ACTIVE,"מרכז קהילתי (מתנ""ס) כפר מנדא (ע""ר)","[""reczZulwdttas9vBQ""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recCdg4hlvOr3eSGu,guidestar:580381762:national,entities,ACTIVE,"קד""ם - תהליכי צדק מאחה וקבוצת דיון משפחתית בישראל","[""recDLW7QFXT114yKM""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
reco7UDG6Poxsm6Bu,guidestar:580383032:national,entities,ACTIVE,"מוסדות סוכת שלום (ע""ר)","[""recvoMELH5O6BfIPz""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec0erd7dyJXuOXZG,guidestar:580386894:national,entities,ACTIVE,אחוזת רעים,"[""recvnFFDoq7en94lD""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recEAdJIHhpBTHy9e,guidestar:580400968:national,entities,ACTIVE,מכון שכטר למדעי היהדות,"[""recqEu2FlXXQhcoAi""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recaXeYl8xaIZGYGR,guidestar:580406403:national,entities,ACTIVE,אור לנפש,"[""receFoOdVRccI2Ee3""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recHG315bGZkzMbk8,guidestar:580408193:national,entities,ACTIVE,"מקום בלב (ע""ר)","[""rec9zimaalnRX2zlm""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rece4lFXisriF80bz,guidestar:580409795:national,entities,ACTIVE,"כנף של אהבה (ע""ר)","[""recxO6qNPVNIgU0nE""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
reck1DJJSYXrTBxJu,guidestar:580415917:national,entities,ACTIVE,קרב יוזמות בחינוך,"[""rec2ojHFAF0qsPRBp""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recLB0IhLjDeHnhjs,guidestar:580436186:national,entities,ACTIVE,שיקום אחר - עמותה לפיתוח שרותי שיקום מתקדמים,"[""recyPeqblLw4UEwK3""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recyqNkzInsWbEXvb,guidestar:580441327:national,entities,ACTIVE,שניר חרמון שיאון - לקידום חברתי בגולן,"[""recTWZh3QdZXUzVOg""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recUmWkFdHDsgwQlv,guidestar:580455491:national,entities,ACTIVE,הקואליציה הישראלית לטראומה: מניעה והתמודדות,"[""recehFvvMTenIMRwQ""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recAiOVTiM5qKedBG,guidestar:580456770:national,entities,ACTIVE,"מעון הורים פנינת שלושת האבות (ע""ר)","[""recTQcsSJEy73xObk""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec243bndk1LKnQtW,guidestar:580459436:national,entities,ACTIVE,לאופק - תקווה לעתיד,"[""recUAvs2MRIKwCjnM""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recUbmHIZfVV2uA45,guidestar:580461838:national,entities,ACTIVE,נופית יזמות חברתית,"[""recSan5Dm5cKnKEf1""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recw15zOns2EtKHwH,guidestar:580468353:national,entities,ACTIVE,העמותה לשיקום ושילוב שף יתיב,"[""receagq47g84Sd5Uh""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recqHPzdG2hFFhScw,guidestar:580468643:national,entities,ACTIVE,טנא בריאות,"[""recH7k4RyXvAVNtiZ""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recCTBsT7yHZITVeM,guidestar:580470474:national,entities,ACTIVE,חיבורים - בית שאן והעמק,"[""recFSzz6q5dRz3trW""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recH1L13TuEfTQFj5,guidestar:580488534:national,entities,ACTIVE,אמונה - אפרתה - מכללה אקדמית לאמנויות וחינוך,"[""recgrlHbvT0Q8R3yw""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recYA2fdBsENnDAGH,guidestar:580499622:national,entities,ACTIVE,מרכז מעשה,"[""rec03svCE0Eyv94Sz""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recnCWecIDQInLXPB,guidestar:580504686:national,entities,ACTIVE,המרכז הישראלי לחדשנות בחינוך,"[""recne5sqAYmkmEvja""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recEQCgYPLsWvfRGN,guidestar:580508398:national,entities,ACTIVE,חדוות נעורים,"[""recuJNDJndcrlNzuW""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec40Ysh12kgPzoIr,guidestar:580509883:national,entities,ACTIVE,חיבור חדש,"[""recYInL7LWqyFkJGf""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recjqkLd1J3iHVywH,guidestar:580529113:national,entities,ACTIVE,לצאת מהקופסא,"[""rec9SqnrRLRwgP6FL""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recD2ix8UDnC5KR0N,guidestar:580540870:national,entities,ACTIVE,"מרכז רפואה, שיקום וסיעוד בית הדר","[""recmWigAg8l4mfdRk""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec01n9aSskeBPyae,guidestar:580543171:national,entities,ACTIVE,"הדרך החדשה - דרך חיים חדשה (ע""ר)","[""recMiATHq36Y0RdJj""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec5zclF02MXzA7gG,guidestar:580551737:national,entities,ACTIVE,אשר רוח בו במצפה רמון,"[""rec2e84rJWfMbjgQS""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recnTyvmvxCCHOdNu,guidestar:580560738:national,entities,ACTIVE,שמעיה גליל עליון,"[""recYp85cIX810CRXA""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recN9VguIe3lHRbJF,guidestar:580564680:national,entities,ACTIVE,"""לצידך"" - סיוע לנשים נפגעות התמכרויות","[""recfItB3yG9I7K8U7""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recUWigbHkKa8Efu3,guidestar:580565281:national,entities,ACTIVE,מכללת הרצוג - מיסודן של מכללות ליפשיץ והרצוג,"[""recakrnXpFy0iwnmg""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recguArhkTLtxTTd2,guidestar:580600138:national,entities,ACTIVE,אופק לקידום מתנדבים צעירים בישראל,"[""recrY8PdfQ5llleqg""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recjBGrbyTC6xApQQ,guidestar:580608321:national,entities,ACTIVE,רוח צעירה,"[""recnrbsz2qkhY0SkB""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recZRX3p5VJF7yIsv,guidestar:580622645:national,entities,ACTIVE,המכללה: בית ספר חברתי למען נשים החוזרות למעגל התעסוקה,"[""recSOME63wiUhlBzd""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recqrc6YoFaSOd0dg,guidestar:580654192:national,entities,ACTIVE,בית אברהם,"[""recvkPRhC9i3fkg0T""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
reczKYX072o0pb1zf,guidestar:580663821:national,entities,ACTIVE,לא עומדות מנגד - מסייעות לנשים במעגל הזנות,"[""recAnGThStHcauOd2""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recP6JhUiCuWfvvde,guidestar:589415488:national,entities,ACTIVE,אגודת ידידי המרכז הרפואי בילנסון פת,"[""recyIqSkLLqOA6iyh""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recFYLoxKIPAlGxZy,guidestar:589671817:national,entities,ACTIVE,האגודה למען הזקן 57-4791,"[""recmaPPi3ME56DXMK""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec5VFJuIEmZwWT9j,guidestar:589902279:national,entities,ACTIVE,מכבי שירותי בריאות,"[""rec4JUM6fKTckTPqi""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec0ajqKOjUBBIYWN,guidestar:589906114:national,entities,ACTIVE,שירותי בריאות כללית,"[""recFnHPjssG6HTscL""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recCo4xfneImyvnZa,guidestar:589916006:national,entities,ACTIVE,קופת חולים לעובדים לאומיים,"[""recHdJsanLbRGSuGX""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recRYIkHLlX1hw85d,guidestar:589931187:national,entities,ACTIVE,אוניברסיטת תל-אביב אגודה,"[""rec7d8WLcS0DqeBZ9""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recj2eKKKjkOaPJnk,guidestar:589958495:national,entities,ACTIVE,קופת חולים מאוחדת מרכזית עממי,"[""recyjToFGPHLFkGWO""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec4lgl3ynI6SkNX1,guidestar:590000154:national,entities,ACTIVE,הנאמנות לתכנון ופיתוח שרותים למען הזקן בגליל העליון,"[""recxgL4nM0Q2ydXSS""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recjpoJYcUysjo6d2,guidestar:511932568:national,entities,ACTIVE,אשד ניהול והנדסה בע״מ,"[""rec8nWHrZhMuy2ppe""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
receSjcE77e2J1V73,guidestar:500107503:national,entities,ACTIVE,מרכז רפואי לבריאות הנפש מעלה הכר,"[""rece47jQ2sTfLaovm""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec29pFJbk1w2vDQc,guidestar:515138584:national,entities,ACTIVE,מדיקה אקסל תל אביב בע״מ,"[""recWI5x8TvvQt4kz4""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recjgKeYr1bJFveEG,guidestar:515822955:national,entities,ACTIVE,א.ב. קפה קפלן בע״מ,"[""recAF2rdVewV6qkGz""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
reccbXYOLksghOfdD,guidestar:520031170:national,entities,ACTIVE,לב אל לב - בית חולים בלינסון,"[""reclDpvhe6qv2Jm0u""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recDlhDUcfagaeXmW,guidestar:511781627:national,entities,ACTIVE,מפעלות המרכז הבינתחומי הרצליה בע״מ,"[""recvnZqwFHyxfle86""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recqh9nP6tfTTTM8P,guidestar:514480797:national,entities,ACTIVE,ערי חינוך בע״מ,"[""recacvvLYCkwkyNYY""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recIXY3oqvpS21WTD,guidestar:580294221:national,entities,ACTIVE,הקריה האקדמית אונו,"[""recS7PSrsbPIv9A0w""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recHGm0GcWkituzfV,guidestar:500262399:national,entities,ACTIVE,מ. א. שדות נגב,"[""recPJT569UwMJmiAe""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recr8PUpf4gcZUrNf,guidestar:500502042:national,entities,ACTIVE,אוניברסיטת תל-אביב,"[""recV2oj7dvgbqL1Fv""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recuPqWWLWONNFjB8,guidestar:510097918:national,entities,ACTIVE,מוסד הטכניון למחקר ופתוח בעמ,"[""recaEDnoJuZSe0Byj""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
reca6qdIwbQhLH33U,guidestar:512821968:national,entities,ACTIVE,עיניים המרכז הרפואי להסרת משקפיים בע״מ,"[""recSkPem4xl2Wby8Q""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec0HU21x9bkKmjn5,guidestar:513626887:national,entities,ACTIVE,ע. נדב פרחים ועיצובים בע״מ,"[""recqISI12rjRZcPkw""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec0RmNZvhsv1ecn6,guidestar:514192756:national,entities,ACTIVE,מקשיבים נט בע״מ,"[""recFtALaBz7qyK22m""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
reckVuEllwNRQKsnx,guidestar:515466175:national,entities,ACTIVE,פ.ה. בלינסון בע״מ,"[""recfXIPutIqQo8HyE""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recYQr2AIkG7qrSiE,guidestar:580335818:national,entities,ACTIVE,מכון דוידסון לחינוך מדעי ליד מכון ויצמן למדע,"[""recTjdGhcZcBUpGxU""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recWkOJkYCXclExSF,guidestar:514971977:national,entities,ACTIVE,פסגה - שירותי רווחה בע״מ,"[""recuFy3WMJWdtfNWm""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recLiKLJhBorA0M4a,guidestar:580210813:national,entities,ACTIVE,"תהל""ה - תמיכה בהורים ובבני משפחה של הקהילה הגאה","[""recKycvEJLcVjYBR2""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recacqb2mFBw6fiG1,guidestar:a0h0800000Y1CRMAA3,entities,ACTIVE,בית היוצר,"[""rec5FmjFWUvzHGwTV""]",,"[""recHljSXQZLuxEx4x""]","סולד 4 , רעננה",,,"[""09-744-4302""]",,,,"[""recHn5XmMfNA1fmje""]","[""recjGmTsFbce94v1R""]"
rec2PSkyscIedypCg,guidestar:a0h0800000Y1CRRAA3,entities,ACTIVE,חיבורים,"[""rec5FmjFWUvzHGwTV""]",,"[""recUkTrt8XL7PCHqR""]","אחוזה 68 , רעננה",,,"[""09-743-0253""]",,,,"[""recHn5XmMfNA1fmje""]","[""recCfXNu8eMxGFQOB"", ""recAjw6EtFBNPsLRf""]"
recWF5aK96VHMFqaQ,budgetkey:513812339,entities,ACTIVE,החלמה ונופש ניהול ושירותים 2006 בע״מ,"[""reck7EBc7rtx3NxsK""]",,"[""recMF1zSZ5d2WaYT8""]",החלמה ונופש ניהול ושירותים 2006,,,[],,,,,
recpZVOQ5nZtcHhG5,guidestar:513812339:national,entities,ACTIVE,החלמה ונופש ניהול ושירותים 2006 בע״מ,"[""reck7EBc7rtx3NxsK""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recPA6r801SZB8Jec,budgetkey:514622893,entities,ACTIVE,אגד הסעים בע״מ,"[""recjjCCEL4WI01IdD""]",,"[""rech8wnlSURsqw4CZ""]",אגד הסעים,,,[],,,,,
recP4xthhtMYN41N5,guidestar:514622893:national,entities,ACTIVE,אגד הסעים בע״מ,"[""recjjCCEL4WI01IdD""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recfgUzXCzyYutSWS,budgetkey:515191005,entities,ACTIVE,"התחלה חדשה- אבחון, טיפול ושיקום (2015) בע״מ","[""recX4KhgDivykfAo3""]",,"[""recjetAGPzTBYqTiI""]","התחלה חדשה- אבחון, טיפול ושיקום (2015",,,[],,,,,
rec8d1XlesUtoIA2E,guidestar:515191005:national,entities,ACTIVE,"התחלה חדשה- אבחון, טיפול ושיקום (2015) בע״מ","[""recX4KhgDivykfAo3""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec4kNg5KYmAidQPf,budgetkey:570006239,entities,ACTIVE,"קיבוץ חצרים אגודה שיתופית בע""מ","[""rec0PdElJtfm4wfLk""]",,"[""reczp01KXnN0ZdAQH""]",קיבוץ חצרים אגודה שיתופית במ,,,[],,,,,
recv1aQ7P2TdPweE1,guidestar:570006239:national,entities,ACTIVE,"קיבוץ חצרים אגודה שיתופית בע""מ","[""rec0PdElJtfm4wfLk""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec9bvs69AuDWoke2,guidestar:a0h0800000Y14DZAAZ,entities,ACTIVE,היו שלום - ירושלים,"[""recTOnuPHl8EgIcqk""]",,"[""recEFJsz1MAKCK41P""]","גת 19 , ירושלים",,,"[""055-669-7988""]",,,,"[""recHn5XmMfNA1fmje""]","[""rec3uVMb5CrtQGEwA"", ""recsxOiu6kEJAeMHW"", ""rec0Orjo5dzkMwMPj""]"
reccqMPlRtiDPb9i2,guidestar:a0h0800000Y14bIAAR,entities,ACTIVE,היו שלום - ירושלים,"[""recTOnuPHl8EgIcqk""]",,"[""recJFm1YBZjoUPJcH""]","הרב מימון 2 , ירושלים",מתחת לגשר המייתרים,,"[""055-669-7988""]",,,,"[""recHn5XmMfNA1fmje""]","[""recBib8eqqgviVzjL""]"
rec3YkaBeVPpIGEQj,guidestar:a0h1p00000JfjfPAAR,entities,ACTIVE,נצח יהודה - ירושלים,"[""recMRT0SrljWhAXKx""]",,"[""recjdSFT3DhvqR9pS""]","בצלאל 26 , ירושלים",,,"[""054-767-8067""]",,,,"[""recHn5XmMfNA1fmje""]",
recesk0dDs78dhLLQ,guidestar:a0h1p00000Jfjt2AAB,entities,ACTIVE,מרכז פעילות - בוגרי צבא חרדים,"[""recMRT0SrljWhAXKx""]",,"[""recy0v9jtQkP2t497""]","עלמא 12 , ירושלים",,,[],,,,"[""recHn5XmMfNA1fmje""]",
recolmRdWdWwpd4ix,guidestar:580338382:national,entities,ACTIVE,נצח יהודה,"[""recMRT0SrljWhAXKx""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
rec2Ivl4pdwVhk7Nh,guidestar:580396380,entities,ACTIVE,מהפך תודעתי,"[""rec67h83gzHngyfaI""]",,"[""rec35c9F0iYVUuiz1""]","קול משה, 8, תל אביב - יפו, 6962660",,,[],,,,,
recGj4Bl2RFPtAczP,guidestar:580396380:national,entities,ACTIVE,מהפך תודעתי,"[""rec67h83gzHngyfaI""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
reck4DwMLwZfsGVPo,guidestar:580465714,entities,ACTIVE,דרך כפר - יוזמות חינוך,"[""recSKT8h8f6Xbugr4""]",,"[""recEYuHX3C4f6bCE1""]",", 0, ימין אורד, 3089500",,,[],,,,,
recYyFY1i3dqoFfqg,guidestar:580465714:national,entities,ACTIVE,דרך כפר - יוזמות חינוך,"[""recSKT8h8f6Xbugr4""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recYc8O7W7BHeOU8t,guidestar:580490357,entities,ACTIVE,קהילת רועי,"[""recF9wE6rQlgw237G""]",,"[""recBO4PGnxvzJ3ijO""]","מדרגות הבציר, 2, ירושלים",,,[],,,,,
recEjsGAE8hbs2nBp,guidestar:580490357:national,entities,ACTIVE,קהילת רועי,"[""recF9wE6rQlgw237G""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recmen0nuAY8oztKQ,guidestar:a0h0800000QGO38AAH,entities,ACTIVE,הופ סנטר - תל אביב - יפו,"[""recYLdvJbbS4JhUIL""]",,"[""recY2Ra4NtUApQ7As""]","שוקן 11 , תל אביב - יפו",,,"[""054-608-1819""]",,,,"[""recHn5XmMfNA1fmje"", ""recCpl7cXXldBOqGz""]","[""rec9WeACKUyjkwSQY"", ""recEhpmPPDmVTwWNQ""]"
recBwLWGBj8ylcX6Q,guidestar:580579308:national,entities,ACTIVE,הופ סנטר,"[""recYLdvJbbS4JhUIL""]",,"[""recwviQvRYnq7D3kA""]",שירות ארצי,,,[],,,,,
recpmNMpemCRXzR1S,guidestar:a0h1p00000JfjT2AAJ,entities,ACTIVE,אין,"[""rec0MKeX51jRmpRmy""]",,"[""recjko4wKtzyEdp32""]","הצייר 1 , ירושלים","מכנות שאננים ירושלים, מתחת לתחנת הרוח",,"[""02-623-4347""]",,,,"[""recHn5XmMfNA1fmje"", ""recCpl7cXXldBOqGz""]","[""recrAMsjlP0g6kHxF""]"
recEaFbOLfMGWGQti,guidestar:a0h1p00000JHZK5AAP,entities,ACTIVE,"מרכז קהילתי בשלומי עש גרין בע""מ - שלומי","[""recSKU8kuYG95gMqU""]",,"[""recmV2891YZzShnMC""]","ז'בוטינסקי 1 , שלומי",,,[],,,,"[""recHn5XmMfNA1fmje""]","[""recpp66n5icIFFJch""]"
recPaxupXdkwWtMKl,guidestar:a0h0800000QGLRAAA5,entities,ACTIVE,קהילת אשל אברהם/גני אשל אברהם,"[""recOSMUh36lSFqds6""]",,"[""recrOFtASZPpaDkCO""]","שד ירושלים 72 , באר שבע",,,"[""08-642-1424""]",,,,"[""recHn5XmMfNA1fmje"", ""recCpl7cXXldBOqGz"", ""reczL4FcxAn3xiiF0""]","[""reckO7f8RwyWYsn3W""]"
reccAU9MnrNeZHzw6,guidestar:a0h1p00000GUU9EAAX,entities,ACTIVE,מאיר פנים ירושלים,"[""recFbvtinuFxADVjZ""]",,"[""recfGY2RvhQCoAZUq""]","הצבי 11 , ירושלים",הצבי 11 זהו רחוב מאחורי התחנה המרכזית,,"[""02-501-1400""]",,,,"[""recHn5XmMfNA1fmje"", ""recu4zg7DDW91djcs"", ""recCpl7cXXldBOqGz""]","[""recffNDv0CsZwvH5c""]"
recKKGPAuAgUNjXZr,guidestar:a0h1p00000GUU9JAAX,entities,ACTIVE,מסעדת מאיר פנים צפת,"[""recFbvtinuFxADVjZ""]",,"[""recTnO2IaS9EmC3da""]","ויצמן 7 , צפת",,,"[""050-686-9412""]",,,,"[""recHn5XmMfNA1fmje"", ""recu4zg7DDW91djcs"", ""recCpl7cXXldBOqGz""]","[""recffNDv0CsZwvH5c""]"
recfCNBENGif21qoa,guidestar:a0h1p00000GUU9OAAX,entities,ACTIVE,מסעדת מאיר פנים טבריה,"[""recFbvtinuFxADVjZ""]",,"[""recwHgc3LWqvajCMf""]","הגליל 56 , טבריה",,,"[""050-332-3620""]",,,,"[""recHn5XmMfNA1fmje"", ""recu4zg7DDW91djcs"", ""recCpl7cXXldBOqGz""]","[""recffNDv0CsZwvH5c""]"
recNZ1j8sm9B6IY61,guidestar:a0h1p00000GUU9TAAX,entities,ACTIVE,מרכז חסד מאיר פנים אור עקיבא,"[""recFbvtinuFxADVjZ""]",,"[""recmn6FB8RIHzWYE3""]","בלפור 17 , אור עקיבא",,,"[""054-772-8471""]",,,,"[""recHn5XmMfNA1fmje"", ""recu4zg7DDW91djcs"", ""recCpl7cXXldBOqGz""]","[""recffNDv0CsZwvH5c""]"
recsEHKodMZG5B0bU,guidestar:a0h1p00000GUU9YAAX,entities,ACTIVE,מרכז חסד ומסעדה מאיר פנים דימונה,"[""recFbvtinuFxADVjZ""]",,"[""recswwbr4GG3HowmK""]","המכבים 6 , דימונה",,,"[""052-607-6034""]",,,,"[""recHn5XmMfNA1fmje"", ""recu4zg7DDW91djcs"", ""recCpl7cXXldBOqGz""]","[""recc1zKCrKT9fGi2A"", ""recffNDv0CsZwvH5c""]"
reca5NUqJ4shnVFW9,guidestar:a0h1p00000JfkmJAAR,entities,ACTIVE,"מוסדות סטריקוב בע""מ - בני ברק","[""rec3tz1efi1QHdomt""]",,"[""reciecQCAUPoOa43x""]","האדמו""ר מגור 12 , בני ברק",,,"[""072-222-2930""]",,,,"[""recHn5XmMfNA1fmje""]","[""recqX5cWUToWDumVq"", ""recffTr4deJmaUTtC""]"
recV3mCad7z12Npsw,guidestar:a0h1p00000JfjzeAAB,entities,ACTIVE,חב-רות - ירושלים,"[""recvJmFdw22G13cxc""]",,"[""rectbZEZaXIRpQ4ih""]","ירושלים  - המרכז הרפואי הדסה עין כרם והר הצופים, המרכז הרפואי הרצוג",,,[],,,,"[""recHn5XmMfNA1fmje"", ""recBivCAyGjs2qO4j""]","[""recPriRCLFhJPKzjJ"", ""recRYWVO2wfpBE2Bv"", ""recMpzxaUf22UBESl""]"
rectFVo35HI8dSn2I,guidestar:a0h1p00000JfjzoAAB,entities,ACTIVE,חב-רות - צפת,"[""recvJmFdw22G13cxc""]",,"[""recPeGVoirVbbDdxa""]",צפת  - המרכז הרפואי זיו,,,[],,,,"[""recHn5XmMfNA1fmje"", ""recBivCAyGjs2qO4j""]","[""recPriRCLFhJPKzjJ"", ""recRYWVO2wfpBE2Bv"", ""recMpzxaUf22UBESl""]"
rec8qmle0pkKKViNm,guidestar:a0h1p00000JfjztAAB,entities,ACTIVE,חב-רות - תל אביב - יפו,"[""recvJmFdw22G13cxc""]",,"[""rectbZEZaXIRpQ4ih""]","תל אביב - יפו  - המרכז הרפואי שיבא תל השומר, המרכז הרפואי שמיר (אסף הרופא)",,,[],,,,"[""recHn5XmMfNA1fmje"", ""recBivCAyGjs2qO4j""]","[""recRYWVO2wfpBE2Bv""]"
rec6PRc17Kj8toq0T,guidestar:a0h0800000MgxpYAAR,entities,ACTIVE,ירושלים,"[""rec4ogG7DCJw8qNaf""]",,"[""recrRvMpaGJBbvkfa""]","בובר מרטין 1 , ירושלים",האוניברסיטה העברית הר הצופים בניין בית הלל,,"[""052-856-5065""]",,,,"[""recHn5XmMfNA1fmje""]","[""recTKui322PlPqVJe"", ""recNaEzknJ2J2Waub"", ""rec5JhBGyahEfJFJj""]"
